kind,make_slug,make_name,model_slug,model_name,body_types,countries,regions,global_popularity_decile,aliases,former_ids
car,lexus,Lexus,ls,LS,sedan,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,4.0,,car/lexus/ls-400|car/lexus/ls-430|car/lexus/ls-460|car/lexus/ls-460-l|car/lexus/ls-500|car/lexus/ls-500h|car/lexus/ls-600|car/lexus/ls-600h-l|car/lexus/ls400|car/lexus/ls430|car/lexus/ls460|car/lexus/ls500|car/lexus/ls500h|car/lexus/ls600h|car/lexus/ls600hl
car,lexus,Lexus,lx,LX,suv,ca|es|my|nl|nz|th|ua|us,as|eu|na|oc,5.0,,car/lexus/lx-450|car/lexus/lx-470|car/lexus/lx-570|car/lexus/lx-600|car/lexus/lx-700h|car/lexus/lx470|car/lexus/lx570
car,lexus,Lexus,nx,NX,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,car/lexus/nx-200|car/lexus/nx-200t|car/lexus/nx-250|car/lexus/nx-300|car/lexus/nx-300h|car/lexus/nx-350|car/lexus/nx-350h|car/lexus/nx-450|car/lexus/nx-450h|car/lexus/nx200t|car/lexus/nx300|car/lexus/nx300h|car/lexus/nx350h|car/lexus/nx450h|car/toyota/lexus-nx300h
car,lexus,Lexus,rc,RC,coupe,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,car/lexus/rc-200t|car/lexus/rc-300|car/lexus/rc-350|car/lexus/rc300h
car,lexus,Lexus,rc-f,RC F,coupe,ca|es|fi|gb|nl|nz|ua|us,eu|na|oc,7.0,,
car,lexus,Lexus,rx,RX,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,car/lexus/rx-200t|car/lexus/rx-270|car/lexus/rx-300|car/lexus/rx-330|car/lexus/rx-350|car/lexus/rx-350-l|car/lexus/rx-350h|car/lexus/rx-400|car/lexus/rx-400-h|car/lexus/rx-400h|car/lexus/rx-450|car/lexus/rx-450-h|car/lexus/rx-450h|car/lexus/rx-450h-l|car/lexus/rx-500h|car/lexus/rx200t|car/lexus/rx270|car/lexus/rx300|car/lexus/rx330|car/lexus/rx350|car/lexus/rx350h|car/lexus/rx400h|car/lexus/rx450|car/lexus/rx450-h|car/lexus/rx450h|car/lexus/rx450hl|car/lexus/rx500h
car,lexus,Lexus,rz,RZ,suv,ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,4.0,,car/lexus/rz-300e|car/lexus/rz-450|car/lexus/rz-450e|car/lexus/rz-550e|car/lexus/rz300e|car/lexus/rz350e|car/lexus/rz450e|car/lexus/rz500e|car/lexus/rz550e
car,lexus,Lexus,sc,SC,convertible,ca|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,5.0,,car/lexus/sc-400|car/lexus/sc-430|car/lexus/sc400|car/lexus/sc430
car,lexus,Lexus,tx,TX,suv,ca|ua|us,eu|na,6.0,,car/lexus/tx-350|car/lexus/tx-500h
car,lexus,Lexus,ux,UX,suv,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,4.0,,car/lexus/ux-200|car/lexus/ux-250|car/lexus/ux-250h|car/lexus/ux-300|car/lexus/ux-300e|car/lexus/ux-300h|car/lexus/ux200|car/lexus/ux250h|car/lexus/ux300e|car/lexus/ux300h
car,leyland-cars,Leyland Cars,mini,Mini,hatchback,gb,eu,4.0,,
car,leyland,Leyland,1000,1000,hatchback,nl|nz,eu|oc,7.0,,
car,leyland,Leyland,clubman,Clubman,hatchback,nl|nz,eu|oc,7.0,,
car,leyland,Leyland,clubman-1100,Clubman 1100,sedan,nl|nz,eu|oc,8.0,,
car,leyland,Leyland,mgb,MGB,convertible,nl|nz,eu|oc,7.0,,
car,leyland,Leyland,mini,Mini,hatchback,nl|nz,eu|oc,5.0,,
car,leyland,Leyland,mini-1000,Mini 1000,hatchback|wagon,nl|nz,eu|oc,6.0,,
car,leyland,Leyland,mini-850,Mini 850,hatchback,nl|nz,eu|oc,9.0,,
car,leyland,Leyland,mini-clubman,Mini Clubman,hatchback|wagon,nl|nz,eu|oc,6.0,,
car,leyland,Leyland,mini-mk,Mini Mk,convertible,lu|nl,eu,9.0,,
car,leyland,Leyland,mini-moke,Mini Moke,convertible,nl|nz,eu|oc,6.0,,
car,leyland,Leyland,moke,Moke,convertible,nl|nz,eu|oc,7.0,,
car,leyland,Leyland,princess,Princess,hatchback,fi|nz,eu|oc,8.0,,
car,leyland,Leyland,range-rover,Range Rover,hatchback|wagon,nl|nz,eu|oc,6.0,,
car,leyland,Leyland,sherpa,Sherpa,hatchback,nl|nz,eu|oc,9.0,,
car,lincoln,Lincoln,aviator,Aviator,hatchback|wagon,ca|fi|nl|ua|us,eu|na,6.0,,
car,lincoln,Lincoln,capri,Capri,sedan,fi|nl|nz,eu|oc,6.0,,
car,lincoln,Lincoln,continental,Continental,sedan,ca|fi|lu|nl|nz|ua|us,eu|na|oc,4.0,,
car,lincoln,Lincoln,continental-mark,Continental Mark,sedan,fi|nl,eu,3.0,,
car,lincoln,Lincoln,continental-mark-4,Continental Mark 4,coupe,fi|nl,eu,7.0,,
car,lincoln,Lincoln,continental-mk,Continental Mk,coupe,fi|nl,eu,5.0,,
car,lincoln,Lincoln,continental-town,Continental Town,coupe,fi|nl,eu,8.0,,
car,lincoln,Lincoln,continental-town-car,Continental Town Car,sedan,fi|nl,eu,5.0,,
car,lincoln,Lincoln,corsair,Corsair,hatchback,ca|nl|ua|us,eu|na,6.0,,
car,lincoln,Lincoln,excalibur,Excalibur,sedan,fi|nl,eu,10.0,,
car,lincoln,Lincoln,kb,Kb,hatchback|wagon,nl|nz,eu|oc,8.0,,
car,lincoln,Lincoln,ls,LS,hatchback,ca|nz|us,na|oc,10.0,,
car,lincoln,Lincoln,mark,Mark,sedan,ca|fi|nl|nz|us,eu|na|oc,5.0,,
car,lincoln,Lincoln,mark-lt,Mark Lt,hatchback,ca|us,na,,,
car,lincoln,Lincoln,mkc,Mkc,hatchback|wagon,ca|nl|ua|us,eu|na,5.0,,
car,lincoln,Lincoln,mks,Mks,sedan,ca|nl|ua|us,eu|na,10.0,,
car,lincoln,Lincoln,mkt,Mkt,hatchback,ca|ua|us,eu|na,7.0,,
car,lincoln,Lincoln,mkt-livery,Mkt Livery,hatchback,ca|us,na,,,
car,lincoln,Lincoln,mkx,Mkx,hatchback|wagon,ca|fi|nl|ua|us,eu|na,6.0,,
car,lincoln,Lincoln,mkz,Mkz,sedan,ca|es|nl|ua|us,eu|na,6.0,,
car,lincoln,Lincoln,nautilus,Nautilus,hatchback|wagon,ca|nl|ua|us,eu|na,5.0,,
car,lincoln,Lincoln,navicator,Navicator,hatchback|wagon,fi|nl,eu,10.0,,
car,lincoln,Lincoln,navigator,Navigator,hatchback|wagon,ca|fi|nl|nz|ua|us,eu|na|oc,5.0,,
car,lincoln,Lincoln,navigator-l,Navigator L,hatchback|wagon,ca|fi|nl|us,eu|na,10.0,,
car,lincoln,Lincoln,premier,Premier,sedan,nl|nz,eu|oc,10.0,,
car,lincoln,Lincoln,premiere,Premiere,sedan,fi|nl|nz,eu|oc,6.0,,
car,lincoln,Lincoln,town,Town,coupe,fi|nl,eu,8.0,,
car,lincoln,Lincoln,town-car,Town Car,sedan,ca|fi|gb|my|nl|nz|ua|us,as|eu|na|oc,5.0,,car/lincoln/towncar
car,lincoln,Lincoln,town-car-auto,Town Car Auto,sedan,fi|nl,eu,8.0,,
car,lincoln,Lincoln,town-car-cartier,Town Car Cartier,sedan,fi|nl,eu,10.0,,
car,lincoln,Lincoln,town-car-ffv,Town Car Ffv,hatchback,ca|us,na,,,
car,lincoln,Lincoln,town-car-signature,Town Car Signature,sedan,fi|nl,eu,9.0,,
car,lincoln,Lincoln,versailles,Versailles,sedan,fi|nl|nz,eu|oc,8.0,,
car,lincoln,Lincoln,zephyr,Zephyr,coupe,ca|fi|nl|nz|us,eu|na|oc,7.0,,
car,livan,Livan,x3-pro,X3 Pro,hatchback,es|lu,eu,3.0,,
car,lloyd,Lloyd,alexander,Alexander,hatchback,fi|nz,eu|oc,9.0,,
car,lloyd,Lloyd,alexander-ts,Alexander Ts,sedan|wagon,fi|nl,eu,9.0,,
car,lloyd,Lloyd,arabella,Arabella,sedan,fi|nl,eu,9.0,,
car,lotus,Lotus,2-eleven,2-Eleven,hatchback,gb|nz,eu|oc,8.0,,
car,lotus,Lotus,cortina,Cortina,hatchback,gb|nz,eu|oc,9.0,,
car,lotus,Lotus,eclat,Eclat,coupe,gb|nl|nz,eu|oc,6.0,,
car,lotus,Lotus,elan,Elan,convertible,gb|nl|nz|us,eu|na|oc,4.0,,
car,lotus,Lotus,elan-2,Elan +2,coupe,fi|nl|nz,eu|oc,7.0,,
car,lotus,Lotus,elan-2-s130,Elan + 2 S130,coupe,nl|nz,eu|oc,9.0,,
car,lotus,Lotus,elan-s2,Elan S2,convertible,nl|nz,eu|oc,8.0,,
car,lotus,Lotus,elan-s4,Elan S4,convertible,es|nl,eu,9.0,,
car,lotus,Lotus,elan-se,Elan Se,convertible,nl|nz,eu|oc,7.0,,
car,lotus,Lotus,elan-se-turbo,Elan Se Turbo,convertible,nl|nz,eu|oc,9.0,,
car,lotus,Lotus,elan-sprint,Elan Sprint,coupe,nl|nz,eu|oc,7.0,,
car,lotus,Lotus,eletre,Eletre,hatchback,de|es|fi|gb|lu|my|nl|nz|ua,as|eu|oc,6.0,,
car,lotus,Lotus,elise,Elise,convertible,es|fi|gb|lu|my|nl|nz|ua,as|eu|oc,6.0,,
car,lotus,Lotus,elise-cup-250,Elise Cup 250,convertible,fi|nl,eu,8.0,,
car,lotus,Lotus,elise-s,Elise S,convertible,es|fi|lu|nl,eu,7.0,,
car,lotus,Lotus,elise-sport-220,Elise Sport 220,convertible,lu|nl,eu,7.0,,
car,lotus,Lotus,elise-sport-240,Elise Sport 240,convertible,lu|nl,eu,8.0,,
car,lotus,Lotus,elite,Elite,coupe,fi|gb|lu|nl|nz,eu|oc,7.0,,
car,lotus,Lotus,emeya,Emeya,hatchback,de|fi|gb|lu|my|nl|nz,as|eu|oc,7.0,,
car,lotus,Lotus,emeya-s,Emeya S,hatchback,nl|th,as|eu,8.0,,
car,lotus,Lotus,emira,Emira,coupe,de|es|fi|gb|lu|my|nl|nz|us,as|eu|na|oc,6.0,,
car,lotus,Lotus,emira-turbo-se,Emira Turbo Se,hatchback,es|lu,eu,8.0,,
car,lotus,Lotus,esprit,Esprit,coupe,fi|gb|lu|nl|nz|us,eu|na|oc,5.0,,
car,lotus,Lotus,esprit-s3,Esprit S3,coupe,es|nl,eu,8.0,,
car,lotus,Lotus,esprit-turbo,Esprit Turbo,coupe,fi|nl|nz|us,eu|na|oc,7.0,,
car,lotus,Lotus,esprit-v8,Esprit V8,coupe,nl|us,eu|na,7.0,,
car,lotus,Lotus,europa,Europa,coupe,fi|gb|lu|nl|nz,eu|oc,7.0,,
car,lotus,Lotus,europa-s,Europa S,hatchback,fi|nl,eu,10.0,,
car,lotus,Lotus,europa-s2,Europa S2,coupe,nl|nz,eu|oc,6.0,,
car,lotus,Lotus,evora,Evora,coupe,fi|gb|lu|nl|nz|ua|us,eu|na|oc,7.0,,
car,lotus,Lotus,excel,Excel,hatchback,fi|nz,eu|oc,6.0,,
car,lotus,Lotus,exige,Exige,coupe,gb|nl|nz,eu|oc,4.0,,
car,lotus,Lotus,exige-s-auto,Exige S Auto,coupe,es|nl,eu,8.0,,
car,lotus,Lotus,mk6,MK6,convertible,nl|nz,eu|oc,10.0,,
car,lotus,Lotus,mk7,MK7,hatchback,nl|nz,eu|oc,10.0,,
car,lotus,Lotus,s4,S4,hatchback,nl|nz,eu|oc,10.0,,
car,lotus,Lotus,seven,Seven,convertible,gb|nl|nz,eu|oc,6.0,,
car,lotus,Lotus,seven-s3,Seven S3,convertible,nl|nz,eu|oc,8.0,,
car,lotus,Lotus,seven-s4,Seven S4,hatchback,nl|nz,eu|oc,9.0,,
car,lotus,Lotus,super-7,Super 7,convertible,nl|nz,eu|oc,9.0,,
car,lotus,Lotus,super-seven,Super Seven,convertible,nl|nz,eu|oc,7.0,,
car,lotus,Lotus,turbo-esprit,Turbo Esprit,coupe,nl|nz,eu|oc,9.0,,
car,luaz,Luaz,969a,969A,hatchback|wagon,nl|ua,eu,10.0,,
car,lucid,Lucid,air,Air,sedan,de|es|nl|ua,eu,7.0,,
car,lucid,Lucid,air-dream-p,Air Dream P,sedan,nl|us,eu|na,10.0,,
car,lucid,Lucid,air-pure,Air Pure,sedan,fi|nl|ua|us,eu|na,9.0,,
car,lucid,Lucid,air-sapphire,Air Sapphire,hatchback,ca|us,na,,,
car,lucid,Lucid,air-touring,Air Touring,hatchback,fi|ua|us,eu|na,9.0,,
car,lucid,Lucid,gravity,Gravity,hatchback,de|nl,eu,6.0,,
car,lynk-co,Lynk & Co,01,01,hatchback|wagon,de|es|fi|nl|ua,eu,4.0,,car/lynk-co/lynk-co-01
car,lynk-co,Lynk & Co,02,02,hatchback,de|es|nl,eu,4.0,,
car,lynk-co,Lynk & Co,08,08,hatchback,de|es|nl,eu,4.0,,
car,lynk-co,Lynk & Co,gx6,GX6,hatchback|wagon,fi|nl,eu,10.0,,
car,marlin,Marlin,berlinetta,Berlinetta,convertible,nl|nz,eu|oc,10.0,,
car,maserati,Maserati,222,222,sedan,es|fi|gb|nl|nz|us,eu|na|oc,8.0,,car/maserati/222e
car,maserati,Maserati,228,228,coupe,nl|us,eu|na,10.0,,
car,maserati,Maserati,3200-gt,3200 GT,coupe,fi|gb|lu|nl|nz,eu|oc,5.0,,car/maserati/3200|car/maserati/3200gt
car,maserati,Maserati,3500-gt,3500 GT,coupe,nl|nz,eu|oc,6.0,,car/maserati/3500|car/maserati/3500gt
car,maserati,Maserati,4200,4200,coupe,nl|nz,eu|oc,8.0,,
car,maserati,Maserati,424,424,sedan,fi|nl,eu,8.0,,
car,maserati,Maserati,425,425,sedan,gb|nl|nz,eu|oc,9.0,,
car,maserati,Maserati,430,430,sedan,fi|gb|nl|nz|us,eu|na|oc,8.0,,
car,maserati,Maserati,bi-turbo,Bi Turbo,sedan,fi|gb|nl|nz|us,eu|na|oc,6.0,,car/maserati/biturbo
car,maserati,Maserati,biturbo-425,Biturbo 425,sedan,nl|us,eu|na,6.0,,
car,maserati,Maserati,biturbo-spyder,Biturbo Spyder,hatchback,fi|nz|us,eu|na|oc,10.0,,
car,maserati,Maserati,bora,Bora,sedan,gb|nl|nz,eu|oc,7.0,,
car,maserati,Maserati,coupe,Coupe,coupe,ca|fi|gb|lu|nl|ua,eu|na,7.0,,car/maserati/coupe-cambiocorsa|car/maserati/coupe-gt
car,maserati,Maserati,coupe-gransport,Coupe Gransport,coupe,lu|nl,eu,8.0,,
car,maserati,Maserati,ghibli,Ghibli,sedan,ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,5.0,,car/maserati/ghibli-diesel|car/maserati/ghibli-granlusso|car/maserati/ghibli-gt|car/maserati/ghibli-modena|car/maserati/ghibli-s|car/maserati/ghibli-s-q4|car/maserati/ghibli-sq4|car/maserati/ghibli-trofeo
car,maserati,Maserati,gran-turismo,Gran Turismo,coupe,ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,6.0,,car/maserati/gran-turismo-folgore|car/maserati/gran-turismo-modena|car/maserati/gran-turismo-s|car/maserati/gran-turismo-s-automatic|car/maserati/gran-turismo-sport|car/maserati/gran-turismo-trofeo|car/maserati/granturismo|car/maserati/granturismo-folgore|car/maserati/granturismo-modena|car/maserati/granturismo-s|car/maserati/granturismo-s-automatic|car/maserati/granturismo-sport|car/maserati/granturismo-trofeo
car,maserati,Maserati,grancabrio,Grancabrio,convertible,ca|es|fi|gb|lu|my|nl|nz|us,as|eu|na|oc,6.0,,car/maserati/grancabrio-folgore|car/maserati/grancabrio-sport|car/maserati/grancabrio-trofeo
car,maserati,Maserati,gransport,Gransport,coupe,gb|my|nl|nz,as|eu|oc,6.0,,car/maserati/gransport-spyder
car,maserati,Maserati,grecale,Grecale,hatchback|wagon,ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,5.0,,car/maserati/grecale-folgore|car/maserati/grecale-gt|car/maserati/grecale-modena|car/maserati/grecale-trofeo
car,maserati,Maserati,gt2-stradale,GT2 Stradale,hatchback,ca|us,na,,,
car,maserati,Maserati,indy,Indy,coupe,gb|nl,eu,7.0,,
car,maserati,Maserati,karif,Karif,coupe,gb|nl|us,eu|na,8.0,,
car,maserati,Maserati,khamsin,Khamsin,coupe,fi|gb|nl|nz,eu|oc,8.0,,
car,maserati,Maserati,kyalami,Kyalami,coupe,gb|nl|nz,eu|oc,8.0,,
car,maserati,Maserati,levante,Levante,hatchback|wagon,ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,5.0,,car/maserati/levante-diesel|car/maserati/levante-gt|car/maserati/levante-modena|car/maserati/levante-modena-v8|car/maserati/levante-s|car/maserati/levante-trofeo
car,maserati,Maserati,mc12,MC12,coupe,gb|nl,eu,10.0,,
car,maserati,Maserati,mc20,MC20,convertible,ca|gb|my|nl|nz|us,as|eu|na|oc,6.0,,car/maserati/mc20-spyder
car,maserati,Maserati,mcpura,MCPura,hatchback,es|gb|us,eu|na,10.0,,
car,maserati,Maserati,merak,Merak,coupe,fi|gb|nl|nz,eu|oc,7.0,,car/maserati/merak-ss
car,maserati,Maserati,mexico,Mexico,coupe,fi|gb|nl|nz,eu|oc,8.0,,car/maserati/4700-mexico
car,maserati,Maserati,mistral,Mistral,coupe,fi|nl|nz,eu|oc,7.0,,car/maserati/mistral-4000
car,maserati,Maserati,quattroporte,Quattroporte,sedan,ca|de|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,car/maserati/quattroporte-diesel|car/maserati/quattroporte-gt|car/maserati/quattroporte-modena|car/maserati/quattroporte-s|car/maserati/quattroporte-s-q4|car/maserati/quattroporte-sq4|car/maserati/quattroporte-trofeo
car,maserati,Maserati,sebring,Sebring,coupe,fi|nl,eu,7.0,,
car,maserati,Maserati,shamal,Shamal,coupe,fi|gb|nl,eu,8.0,,
car,maserati,Maserati,spyder,Spyder,convertible,ca|fi|gb|lu|nl|nz|us,eu|na|oc,6.0,,car/maserati/spider-cambiocorsa|car/maserati/spider-gt|car/maserati/spyder-cambiocorsa|car/maserati/spyder-gt
car,maxus,Maxus,edeliver-9,eDeliver 9,hatchback|wagon,fi|nl|ua,eu,7.0,,
car,maxus,Maxus,euniq-5,Euniq 5,hatchback,fi|nl|ua,eu,6.0,,
car,maxus,Maxus,euniq-6,Euniq 6,hatchback|wagon,fi|nl|ua,eu,7.0,,
car,maxus,Maxus,mifa-9,Mifa 9,hatchback,fi|nl,eu,6.0,,
car,maxus,Maxus,v80,V80,hatchback,my|nl,as|eu,6.0,,
car,maybach,Maybach,57,57,sedan,fi|gb|nl|ua|us,eu|na,9.0,,
car,maybach,Maybach,57-s,57 S,sedan,fi|lu|nl|us,eu|na,8.0,,car/maybach/57s
car,maybach,Maybach,57-zeppelin,57 Zeppelin,sedan,nl|us,eu|na,10.0,,
car,maybach,Maybach,62,62,sedan,fi|gb|nl|nz|us,eu|na|oc,10.0,,
car,maybach,Maybach,62s,62S,sedan,nl|us,eu|na,10.0,,
car,maybach,Maybach,landaulet,Landaulet,sedan,nl|us,eu|na,10.0,,
car,mazda,Mazda,1000,1000,sedan,gb|nl|nz,eu|oc,8.0,,
car,mazda,Mazda,110s,110S,coupe,gb|nl,eu,10.0,,
car,mazda,Mazda,1200,1200,sedan,nl|nz,eu|oc,6.0,,
car,mazda,Mazda,121,121,hatchback,fi|gb|lu|nl|nz|ua,eu|oc,6.0,,
car,mazda,Mazda,1300,1300,sedan,gb|nl|nz,eu|oc,6.0,,
car,mazda,Mazda,1500,1500,sedan,fi|gb|nl|nz,eu|oc,8.0,,
car,mazda,Mazda,1600,1600,hatchback,gb|nz,eu|oc,9.0,,
car,mazda,Mazda,1800,1800,sedan,gb|nl|nz,eu|oc,8.0,,
car,mazda,Mazda,323,323,hatchback,ca|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,3.0,,car/mazda/323-f|car/mazda/323f
car,mazda,Mazda,616,616,sedan,gb|nl|nz,eu|oc,7.0,,
car,mazda,Mazda,626,626,sedan,ca|fi|gb|nl|nz|ua|us,eu|na|oc,2.0,,
car,mazda,Mazda,808,808,hatchback,gb|nz,eu|oc,7.0,,
car,mazda,Mazda,818,818,sedan,fi|gb|nl|nz,eu|oc,7.0,,
car,mazda,Mazda,929,929,sedan,fi|gb|nl|nz|ua|us,eu|na|oc,5.0,,
car,mazda,Mazda,atenza,Atenza,sedan,nl|nz,eu|oc,6.0,,
car,mazda,Mazda,axela,Axela,hatchback,nz,oc,1.0,,
car,mazda,Mazda,b2000,B2000,hatchback,nz|us,na|oc,5.0,,
car,mazda,Mazda,b2600,B2600,hatchback,nz|us,na|oc,7.0,,
car,mazda,Mazda,b3000,B3000,hatchback,ca|us,na,,,
car,mazda,Mazda,b3000-ffv,B3000 Ffv,hatchback,ca|us,na,,,
car,mazda,Mazda,b4000,B4000,hatchback,ca|us,na,,,
car,mazda,Mazda,biante,Biante,hatchback,fi|nl|nz,eu|oc,6.0,,
car,mazda,Mazda,bongo,Bongo,hatchback,nl|nz|ua,eu|oc,7.0,,
car,mazda,Mazda,bt50,BT50,hatchback,my|nz|th|ua,as|eu|oc,5.0,,car/mazda/bt-50
car,mazda,Mazda,capella,Capella,hatchback,fi|nz|ua,eu|oc,7.0,,
car,mazda,Mazda,carol,Carol,hatchback,nl|nz,eu|oc,8.0,,
car,mazda,Mazda,cosmo,Cosmo,coupe,nl|nz|ua,eu|oc,6.0,,
car,mazda,Mazda,cronos,Cronos,hatchback,nz|ua,eu|oc,8.0,,
car,mazda,Mazda,cx-3,CX-3,suv,ca|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,2.0,,car/mazda/cx3
car,mazda,Mazda,cx-30,CX-30,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,2.0,,car/mazda/cx30
car,mazda,Mazda,cx-5,CX-5,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,2.0,,car/mazda/cx-5-grand-touring|car/mazda/cx-5-touring|car/mazda/cx5
car,mazda,Mazda,cx-50,CX-50,suv,ca|ua|us,eu|na,2.0,,
car,mazda,Mazda,cx-60,CX-60,suv,de|es|fi|gb|ie|lu|my|nl|nz|ua,as|eu|oc,3.0,,
car,mazda,Mazda,cx-6e,CX-6e,suv,de|nl,eu,8.0,,
car,mazda,Mazda,cx-7,CX-7,suv,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,car/mazda/cx7
car,mazda,Mazda,cx-70,CX-70,suv,ca|nl|ua|us,eu|na,8.0,,car/mazda/cx-70-sc
car,mazda,Mazda,cx-8,CX-8,suv,my|nz|th,as|oc,2.0,,
car,mazda,Mazda,cx-80,CX-80,suv,de|es|fi|gb|ie|lu|nl|nz,eu|oc,4.0,,car/mazda/cx-80-exclusive-line-d
car,mazda,Mazda,cx-9,CX-9,suv,ca|es|fi|my|nl|nz|ua|us,as|eu|na|oc,4.0,,car/mazda/cx-9-grand-touring|car/mazda/cx9
car,mazda,Mazda,cx-90,CX-90,suv,ca|es|lu|nz|ua|us,eu|na|oc,6.0,,
car,mazda,Mazda,demio,Demio,hatchback|wagon,fi|gb|lu|nl|nz|ua,eu|oc,4.0,,
car,mazda,Mazda,e-series,E Series,hatchback,gb|nl|nz|ua,eu|oc,8.0,,car/mazda/e-2000|car/mazda/e2200
car,mazda,Mazda,eunos,Eunos,convertible,fi|gb|nl|nz,eu|oc,7.0,,
car,mazda,Mazda,familia,Familia,hatchback,gb|my|nz|ua,as|eu|oc,7.0,,
car,mazda,Mazda,glc,GLC,hatchback,nl|nz|us,eu|na|oc,9.0,,
car,mazda,Mazda,mazda2,MAZDA2,hatchback,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,
car,mazda,Mazda,mazda3,MAZDA3,hatchback,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,2.0,,car/mazda/3-mps|car/mazda/speed-3
car,mazda,Mazda,mazda5,MAZDA5,hatchback,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,
car,mazda,Mazda,mazda6,MAZDA6,sedan|wagon,ca|de|es|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,car/mazda/6-mps|car/mazda/6-sport
car,mazda,Mazda,mazda6e,MAZDA6e,hatchback,es|fi|lu|nl,eu,3.0,,
car,mazda,Mazda,millenia,Millenia,hatchback,ca|gb|nz|us,eu|na|oc,8.0,,
car,mazda,Mazda,mpv,MPV,hatchback|wagon,ca|fi|gb|nl|nz|ua|us,eu|na|oc,4.0,,
car,mazda,Mazda,mx-3,MX-3,coupe,fi|gb|nl|nz|ua|us,eu|na|oc,6.0,,car/mazda/mx3
car,mazda,Mazda,mx-30,MX-30,suv,ca|de|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,
car,mazda,Mazda,mx-5,MX-5,roadster,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,4.0,,car/mazda/miata|car/mazda/miata-mx-5|car/mazda/mx-5-miata|car/mazda/mx-5-u9|car/mazda/mx5|car/mazda/mx5-miata
car,mazda,Mazda,mx-6,MX-6,coupe,ca|gb|lu|nl|nz|ua|us,eu|na|oc,6.0,,car/mazda/mx6
car,mazda,Mazda,navajo,Navajo,hatchback,fi|us,eu|na,9.0,,
car,mazda,Mazda,persona,Persona,sedan,nl|nz,eu|oc,9.0,,
car,mazda,Mazda,premacy,Premacy,mpv,es|fi|gb|nl|ua,eu,4.0,,
car,mazda,Mazda,protege,Protege,sedan,ca|nl|ua|us,eu|na,7.0,,
car,mazda,Mazda,roadster,Roadster,convertible,fi|nl|nz|th,as|eu|oc,6.0,,car/mazda/eunos-roadster
car,mazda,Mazda,rx-2,RX-2,coupe,gb|nl|nz,eu|oc,7.0,,car/mazda/rx2
car,mazda,Mazda,rx-3,RX-3,coupe,gb|nl|nz,eu|oc,8.0,,
car,mazda,Mazda,rx-4,RX-4,coupe,gb|nl|nz,eu|oc,10.0,,
car,mazda,Mazda,rx-7,RX-7,coupe,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,6.0,,car/mazda/r-x-7|car/mazda/rx-7-savanna|car/mazda/rx-7-turbo|car/mazda/rx7|car/mazda/rx7-gt-x|car/mazda/rx7-turbo|car/mazda/rx7-twin-turbo
car,mazda,Mazda,rx-8,RX-8,sedan,ca|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,car/mazda/rx8
car,mazda,Mazda,sentia,Sentia,sedan,nl|nz,eu|oc,7.0,,
car,mazda,Mazda,tribute,Tribute,hatchback|wagon,ca|es|fi|gb|lu|nl|ua|us,eu|na,6.0,,
car,mazda,Mazda,verisa,Verisa,hatchback,nz,oc,1.0,,
car,mazda,Mazda,xedos,Xedos,hatchback,fi|gb,eu,6.0,,
car,mazda,Mazda,xedos-6,Xedos 6,sedan,nl|ua,eu,5.0,,
car,mazda,Mazda,xedos-9,Xedos 9,sedan,fi|nl|ua,eu,6.0,,
car,mcc,Mcc,smart,Smart,hatchback,gb|nz,eu|oc,4.0,,
car,mclaren,McLaren,540c,540C,coupe,gb|nl|nz,eu|oc,8.0,,
